MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR_0,ZCR_1,ZCR_2,ZCR_3,ZCR_4,ZCR_5,ZCR_6,ZCR_7,ZCR_8,ZCR_9,Etiqueta
0.16233586602667918,0.86635502706919,0.7510612585953645,0.7921006235439385,1.1106452411102714,0.7141802875647517,-0.015243338885310225,0.44666293555542314,0.7550387247764222,0.35868656837274715,-0.15280154323320022,-0.6457712377528337,-1.1757405528529221,-0.35146890704238554,0.3630702428056929,2.3844037809087943,2.7131637105033977,0.7214066767182994,0.1143776702110106,0.664412008990106,1.0945150607048744,-0.7274821706922728,-0.5933688942601607,berenjena
0.5122391978821869,-0.26409227651653583,-0.8954671236030028,-1.2623488810915744,-1.391230730311672,-1.4182683341534559,-1.1615075952518426,-0.6509116557358539,-0.14623852373841748,-0.4785494224777042,-1.0810000028198175,-0.9080319819058387,-1.0743563905872946,-0.854682950179619,0.17689164697919257,0.8739350448359312,0.8824564839706784,1.4797914442692246,1.4470763766919064,0.11109704275203441,0.4794242818209252,0.9391152358170352,0.7635182323601705,berenjena
-0.6054123190916119,-0.5511121802921094,-0.2543303361864738,-0.20193618513251593,-0.33802003597718644,-0.3861430166016596,-0.27774247040043837,0.04205595677389282,0.46776235526511223,0.48140081223285003,0.37690454370895804,0.14070026756078138,-0.5963319320435946,-0.5880993201842991,-0.07237225817694824,-0.1252076988698535,0.4615379720434702,0.21262790490947958,1.6394981150608054,1.5887411496096657,0.580476439020098,0.7962165548999859,1.366579177524762,berenjena
1.0221327341393471,0.3298656734959304,-0.23445854940948174,-0.36106543607648484,-0.49722332818263476,-0.5844625870829734,-0.3094714348623853,0.14141118038087233,0.6617462155384282,0.5869179238043164,-0.053229459191836574,-0.15613559096104285,0.12488786649847494,-0.5880993201842991,0.3707635732117466,0.6770451512233202,0.5682091017784476,1.0936414020758636,1.6377164322981306,0.19354463705903183,0.49997726294618056,0.9781631311839034,1.6833899105419714,berenjena
0.6593619799563223,-0.32867805540643885,-0.9604356414901329,-0.9601886453024345,-0.8255253614216236,-0.7293664071534448,-0.3197683781830842,0.06486354297989841,0.46376661297124694,0.07252092234854578,-0.34236512595167146,-0.001615276973563355,-0.045376959318841385,-0.44582154013061703,0.17381431481677126,0.22155360629862425,0.7051517683301077,1.3615112511649519,1.1691338657146073,0.33462163176211634,0.3526808982151827,0.8236331622852335,1.9492664421094688,berenjena
-0.6834649756618604,-0.2814592752163033,-0.22379680414896486,-0.10139012003745729,-0.1822784895733305,-0.0699931804846912,0.21167266233346904,0.2042940219383551,0.18392641055547077,0.6382239969515324,0.5540119732586817,0.3032814013509055,-0.08486113342516408,0.13527086682547426,0.4446195451098626,1.7085131013431163,2.1812495635816864,1.7928860730746525,0.5250555470075969,0.45004826379191265,0.5239557409256455,1.5040635092100212,0.8857603158394795,berenjena
0.5646963601257007,-0.06060424723062929,-0.7835217166316808,-1.0579281940473928,-1.118986682821576,-1.2062941683319128,-0.9246894637826273,-0.4405505449422924,-0.11536110167665578,-0.10641262696319889,0.11689862187221287,-0.28986682711472145,-0.8611303640209393,-0.9175847055717734,-0.20162020899865107,-0.1516555950267715,0.43703244223948906,1.0292830617103037,0.2854192154278102,0.05704806426189162,0.3124313101782241,0.6774112562305785,0.6107156280110341,berenjena
-0.14872211488700693,0.07017298985085664,0.4314138425090739,0.8069283694098406,0.8514774993829869,0.6792006119939636,0.6500603741559239,0.24830937379025264,0.11253251553303896,0.5080126909833472,0.5643000676664652,0.4463696190455162,0.4240280686309848,-0.0699086686203623,-0.537049414702594,-0.43376648736722817,0.14152458283853828,0.7379311154608084,0.29967267752921006,-0.5658893149465333,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,camote
1.5268386984305455,0.753311063510666,0.4949853077799533,0.7940187400096496,0.8746429980716895,0.7928742608201853,0.6431723477555631,0.10712957874919021,0.18874524479569896,0.7164461147003057,0.8183762649179176,0.7055783544542976,0.869424293420311,0.06787612890530904,-0.24931885751618413,-1.1919395105322064,0.16026410562981824,0.5170254606925343,0.19722591867539793,0.09521824681142738,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,camote
0.8325268006999542,0.507553948348064,0.7346286460665239,0.6991560002023952,0.520285261787737,0.6252499213597289,0.7181590432043246,1.0171011777278278,1.1233537081247258,0.8035456855587977,0.05520109453193773,-0.9094077721850248,-1.2665084769409312,-0.300548438391594,-0.4185721264493663,0.12163933192804643,-0.27939392908866956,0.05695029780900298,0.7887445958834958,0.38225801958393696,0.9500019121679214,-0.7274821706922728,-0.5933688942601607,camote
-0.14640035142987587,-0.8879482716222996,0.011804605703331734,0.7870033801620494,0.8831519998546816,0.6017891825379272,0.6172192511510555,0.5555151821304046,0.24850442964181302,0.18651582316617962,0.8289672188420756,1.376104424366065,1.6681184613753832,0.8002322809711043,-0.36933481185062256,0.6682291858376814,0.17323762140839624,0.9475305752999972,0.6960970922243963,1.2900976413420975,1.5276263192089568,-0.6900958878942076,-0.5933688942601607,camote
0.09512003482748087,0.25496847875305556,0.7902741060272809,1.012412888548533,0.8369469835021334,0.474835232435758,0.37205254191943676,0.022051021490598996,-0.26110035511669044,0.11982263275629652,0.7215497724228878,1.063540547449009,1.1604516328030146,0.01845332109718773,-0.18931088034896493,1.0825795589627274,0.2727012423774968,0.620520629658773,0.4226087881537848,0.4662324211929157,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,camote
0.7076582215343813,0.4127038495416689,0.4856646375242118,0.45535803070112507,0.09902482499745542,-0.9250334289503607,-2.0077995306540157,-1.8142090353631455,-0.6177258845179744,0.37053464164308814,0.7552015271633744,0.9952359637679488,1.345345007265265,-1.0209233037160268,-0.19238821251138669,0.3273451909262962,0.4860435018474517,0.4143999990285329,0.09923336672827325,0.8558736446585775,-0.075506208560974,-0.7274821706922728,-0.5933688942601607,camote
-0.3461450229726715,0.2579030225388859,0.48921417521489274,0.4253452903594744,0.19699798740054358,0.046208471127291935,-0.33532639038229944,-0.5004782751120584,0.1017540753459338,0.7599888782168686,1.1144507695649666,1.273937112883973,1.7442572385688637,0.10082466744405631,-0.12930290318174614,-0.08994383732729672,0.5249640491831865,0.658787750957214,1.1165742242156949,1.5640068713175665,0.24563412152114356,-0.7274821706922728,-0.5933688942601607,camote
0.47874792696634,0.30665054642582934,-0.24021920275343678,-1.0490403380889501,-0.8202864743844842,0.9290879277340202,1.7857680389804065,1.9949174495592714,1.8861665420617078,1.2665372538028852,0.3999697949853992,-0.9475468289458642,-2.1135222176997823,-0.5821086768136177,0.15688898792345313,0.7358182537942487,-2.4315560465794968,-1.6128877224866116,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
0.5503855711389277,0.9701886996444712,0.9860008857375895,0.8732979390048171,0.7917087931870788,0.16849416527385114,-1.5148881017035036,-3.1045045778931297,-2.7583610438980988,-0.5686347106090872,0.13146395079120513,-0.10444536418171584,-0.48549393056228857,-1.235088804217885,-1.0555798840706156,-1.3271176464453418,-0.9612242583406196,-1.6128877224866116,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
0.3397105803945933,1.0875822086784308,1.0088524854628778,0.6404617560551895,0.5855526134670627,0.5451321210127692,0.5895572789344536,0.10408255414357385,-1.07133415097321,-1.5554704446010268,-1.294581235278807,-0.14238522399324083,0.3095127764552335,-0.8097531248995089,-1.2325264834098515,0.2597561229697281,-0.2592129045442147,-1.6128877224866116,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
1.438450076295435,1.4827322935013625,1.242407263638747,0.9889079649810747,0.8402601605878881,0.9059744077811442,0.7160810543149869,-0.2673145716998815,-1.629886778831563,-1.952356439494936,-1.1404127324069464,0.028989211698141518,0.21534230779901253,-0.5880993201842991,-0.6247533813316065,0.4507687063252458,-0.11073822396715144,-1.0432294395211805,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
0.6761677185909883,0.5748524102097481,0.37463636137217915,0.2851846637604298,0.4636469909711978,0.8834060838074773,1.283754626772752,1.2731088269041948,0.1575788972774545,-1.4488146128561037,-2.14618681987166,-2.658149249615017,-1.1276391915887047,-0.44881686181595754,-0.48627343402263923,0.9591560435637778,-0.6311203568634599,0.0025935914191717764,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
1.0497370101954349,1.0194228859622325,0.47962475936472243,0.12763563274705855,0.4712667663647428,0.8570674158114527,0.7944034222739808,-0.23192813885813263,-1.679501224109001,-2.0507971015280426,-1.621050328435794,-0.5753662943092365,-0.517152102599325,-0.9280683314704656,-0.5078147591595898,-0.1428396296411319,-0.21885085545530417,-1.6128877224866116,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
-1.138832909978128,-0.11380176739936933,0.32502308596554297,0.46687244866524424,0.7078737037499341,0.8646965494943301,0.7711489645602332,0.5121435349030163,-0.576494977701274,-1.8987469449238785,-2.5540265281247345,-2.666828006990566,-1.4846093403273435,-0.10735018968712073,-0.22470020021681228,0.1892283998846137,0.7080347718364588,-1.6128877224866116,-1.4953727058658464,-1.491134539947282,-1.2102020415177894,-0.7274821706922728,-0.5933688942601607,papa
0.5616667148091566,-0.42107516085749785,-0.9397496590277491,-0.716372986275807,-0.39337168277005663,0.30826403602859365,1.0642132614727882,1.5598318760676597,1.1418020823676098,0.0781176208208017,0.38909766327362,0.6200976181878453,0.7927904646874556,2.2679399067880355,-0.11237757628842758,-1.4387865413301062,-1.1082574371645073,-0.2822355500635437,0.1339761806004357,1.6492027187681306,1.2535865708722165,-0.7274821706922728,-0.5933688942601607,zanahoria
-0.6417929945782699,0.28830945606437736,0.6597952016680051,0.6744563686535722,0.5453497295162439,0.22358037319209656,-0.6187151167822565,-0.14642575086980392,1.1323994250240055,1.2116043627548032,1.0352959130331,0.9880187794688,1.0148572741976165,0.133773205982804,-0.4970440965911143,-2.00300832601102,-1.1154649459303843,-0.06219960259750692,-0.040628730141713684,0.8448806320843113,1.757134608440977,1.2174353410915209,-0.5933688942601607,zanahoria
0.08658538373003073,0.8119275596225634,0.7964250108711418,0.42430347041869737,0.45060718983155196,0.6070962490118399,0.5396367159836123,0.2028858302943378,0.7813530600115888,1.2261224012910479,1.1955645132325095,1.0881573215169233,0.8979009741142702,-0.3904080889518143,-0.30932683468340333,-1.4123386451731883,-1.1039329319049813,-0.32919974438435795,0.055582139042735845,0.1605655993362329,1.5164934544327766,2.218556913795268,2.0812878922671225,zanahoria
-1.6181993749546435,-1.435271487481615,-0.33774944623129205,0.3591165054456306,0.38191539847251177,0.33467826843347476,0.3136515291432601,0.19974626827239805,-0.25140379561017584,-1.2869588233173812,-0.8879643765274163,-0.5181334689339184,-0.7614673658384318,1.3438831668604372,-0.48011876969779615,-1.045006754104885,-0.841579612827064,-0.5492356918503946,0.3317429672573599,-0.06387507405503781,-0.015560013612312055,-0.7274821706922728,-0.5933688942601607,zanahoria
-2.225490331727556,-2.5913171326883595,-2.5321792612411933,-2.329183406771115,-2.3871960549868723,-2.2931758686948935,-1.1245747439508476,0.618789396099589,1.365327948477987,1.125596699318547,0.6671151677575071,0.16724445422906004,-0.30375796789694026,2.715740498746466,3.232682484263736,-0.8128529989497173,-0.2592129045442147,-0.49618354641391926,-0.16980073043565075,0.24576144678679676,0.16256582280656925,0.09086201944315508,-0.5933688942601607,zanahoria
-2.412176586403408,-3.0267179578601744,-3.1702895434837406,-3.043530598008289,-3.045578282789667,-3.142531310688414,-2.652583565206196,-1.876608903390239,-0.8433020154346177,0.6846595544298121,1.1040838221331384,0.9921560724747039,0.9891262600172063,2.236489029091958,3.4388637391459764,0.5418670153101848,-0.22461686246800575,-0.5614115940817167,-0.5109929794879122,0.19171246829665395,0.22679388882299276,0.5384589051644361,-0.5933688942601607,zanahoria
-1.2977238940584659,-0.03242230064600378,0.5103856507057116,0.4704247181633001,0.3883429809633909,0.19345273672115143,0.19175901708855775,-0.28196825389622476,-0.8210483961605637,0.15148654361859043,0.44516547268593043,0.33427197540860804,0.34190529986940926,0.40634747934880533,-0.46780944104811045,-1.0273748233336066,-0.8704096478905714,-0.2587534529031367,0.22929620840354778,-0.0776163397728707,0.7097889452664974,2.5458945898494387,2.5268602865492045,zanahoria
