Nombre,Hu2,Hu4,Hu6,Mean_B,Mean_G,Mean_R
berenjena,3.148048207689508,7.198767024480943,-7.4999027658465085,24.779052124241343,20.425249910746164,29.36299535880043
camote,3.439773557813402,-9.540477369352981,-9.65198790169608,36.33542757417103,38.539267015706805,111.29815784370757
papa,4.634428642287309,-11.627223111600971,-11.11595890629337,20.899168639224065,85.6130131054789,126.89365510074477
zanahoria,2.0803152269017877,4.422380387611542,-6.224516863618814,2.8340037860861336,35.36163038334122,91.97852579271178
berenjena,2.6023876216852044,5.63124598829558,-7.448655736794223,20.761618778458153,22.5227665253572,25.008125294394723
camote,3.6792081906244305,7.699322793788016,9.240084143033263,24.572696578370287,28.328378989870863,88.73302238156566
papa,4.0432889978201985,9.98025353649614,-10.843753093144496,35.88815669747617,80.94930319429146,128.83304439442554
zanahoria,2.2140161546749018,4.794051815270818,-6.136368969994783,5.604386528402313,93.14182802606221,187.07502064788474
berenjena,2.7999648884843324,6.183178174340512,-7.128095379676531,27.903965152255335,28.588259241165936,32.099006676437064
camote,3.748347933768454,8.519815144991245,9.181617503367235,58.980717851003455,42.57353519872419,124.96580577014684
papa,4.518311429429778,11.497604765694279,-11.369852014452597,39.102851007568965,68.81228426666193,111.54369681535445
zanahoria,2.744280112902651,6.147554327725196,6.7384297792060455,17.883547086845,51.70032979113228,145.81585440332233
berenjena,3.2925087252231307,8.234006879504332,-8.0255328604945,21.55222992058164,21.255468720313115,44.04257178684974
camote,4.14384310684702,9.221563603737655,-9.661504051905371,43.67927401603146,40.90266221809976,121.76906677003585
papa,4.000247762632969,-11.122907638388115,-10.229888468305623,52.110964084865934,78.19282591397176,120.24513844805851
zanahoria,3.0724261237937567,7.763872938197013,8.110567283158021,27.277154742501278,45.125063857737125,136.47296080959447
berenjena,3.16508197574375,7.772271167660725,7.629489301609755,100.06239432778838,64.90523588764658,88.69738205617672
camote,4.072228925471313,-10.609042478712873,10.297277201629361,54.076648538409245,50.278855491890845,132.40585850247646
papa,4.091460141733526,9.435529425161022,-9.892895075405436,43.2103097026443,86.94633753940266,127.30992713429178
zanahoria,2.2555729477462116,4.777553581115738,-5.834335977094131,4.565823360096955,37.444023632782915,92.71004393273746
berenjena,2.946550303954164,7.089198545703567,-7.308563475466136,22.86197451964975,30.684040890290632,38.071281348992265
camote,4.272726746017942,9.692275553072145,9.922318460888865,43.54025657727054,39.95089348928096,131.13408003171816
papa,3.898064767058163,9.399266939826395,9.195348195539124,18.317772498756973,69.6741616485277,106.64156676426717
zanahoria,3.3018902419647365,6.99919747941305,8.45316074670259,5.145078402951641,79.96725523784426,174.0562656476479
berenjena,3.2257540468761197,8.390557125009055,8.359222039634792,27.616507129816945,35.212895347116,90.4297379977303
camote,2.7827203100070976,6.205767261662739,-6.8290574011285035,12.641947962812754,9.152087103013665,66.38244836837836
papa,3.6642152358725486,9.754541131085888,9.162991615917644,37.67626534506822,137.8296163376912,191.09835085020933
zanahoria,2.6323308049141616,6.223191017051764,-6.752698040738908,3.735859609872055,60.935398168216466,150.22736488848494
berenjena,3.000475340563292,7.123312284601171,8.035372324823815,23.289531421407304,24.07600689547093,27.116517787180694
camote,3.3773713140891033,8.424135623674424,9.73955516020373,23.88031877045681,20.233741283620322,75.91817276220294
papa,3.7694977263713603,9.99717114211386,-11.143863465204946,16.635505666178098,109.14317377471131,156.54616952060914
zanahoria,2.836783764320324,6.782072495698415,-6.771024463893882,3.592972849646361,43.59707962582706,107.79123887748118
berenjena,2.8499366214948827,6.410630035995142,6.829475483324847,27.565510194603128,24.602062142956665,39.90418466397288
camote,2.6700682209314017,6.0292637058409575,-6.465844874233605,3.5075169867850837,4.552244395698464,50.75346423412337
papa,4.292603749877219,-10.488510787863039,-10.279601661807312,17.85625835851206,67.93709445737778,104.25365297934519
zanahoria,2.3986231458404372,5.111392886687789,-6.078900096515564,3.841700192408606,36.055448661885606,88.27007171593493
berenjena,2.902238214821884,6.559716258271612,-7.362192509289346,27.116072874493927,28.003522267206478,30.426437246963562
camote,4.034626785571058,-10.127134100974208,-10.411294111298771,48.301534888276365,47.331197268822315,124.03416770438359
papa,3.744203557113241,9.765425218706874,-9.46502217235854,55.62148929432685,138.00789223686454,193.58185759871387
zanahoria,2.1198432213869025,4.546799417885408,-6.4224410815543935,3.0314274895872777,40.8678530859523,94.7537548908242
berenjena,3.117103864795473,8.807945968583976,7.683503188164979,28.045610973777325,24.484659008288496,38.53691047452862
camote,3.696880779841754,8.529718770843722,-8.679250156268814,42.08182266327702,34.808126879250494,85.20723851802144
papa,4.043572368902093,-9.8855161488495,-10.293801578612639,9.07066189624329,53.038774597495525,84.95755813953488
zanahoria,2.2429317337415284,4.762947869192993,-5.792874065343255,2.137956338286553,32.17391304347826,90.24711062190424
berenjena,3.1150050076142297,8.346858036473842,7.64350773578512,26.851412902026397,23.253764640267708,38.51199107640825
camote,4.065948099492664,8.693470032088854,10.215942869129067,43.520106155455544,39.86885315687531,131.14785730108466
papa,4.50930327738519,11.256127836373832,-11.394016270626222,41.73833706650189,89.19724646636286,111.36541283695064
zanahoria,2.088271964758395,4.456364090573883,-6.48958369303005,1.1998401278976818,37.37569944044764,94.10458300026644
berenjena,1.4806729758930866,23.551722599071763,18.576088896822565,28.94292217065334
camote,2.478681195867988,27.979367849524916,30.534264107038975,111.29296102385106
papa,2.0003149827181455,12.403614110039836,82.27625425783731,126.89356850066393
zanahoria,0.9035113505333684,1.592285849503076,34.55424751538097,91.97675106483672
berenjena,1.23914947207455,19.30409012403831,21.18307426597582,24.109671848013814
camote,1.1270044551821925,18.361829510250967,22.73747780987852,88.62316822722684
papa,2.4086944441602394,25.943297734782814,75.68065705665437,128.76949379818973
zanahoria,1.0126425326084063,2.449756813801964,91.58029732954024,187.07437826924843
berenjena,1.372502380237273,26.229970688812898,26.783260055365577,31.138291809151607
camote,1.7994884669001534,51.39575005695586,33.328832094111796,124.96464594163577
papa,2.4819031822541118,30.531975119124734,63.53949084713879,111.48360648464467
zanahoria,1.1844217033725897,12.107243190423842,46.949065591791864,145.73946500549653
berenjena,2.1926830859676465,18.98396433140382,18.591166449226716,44.01335039075859
camote,1.5707882719016233,35.22331898162889,32.266124901360875,121.76899754959645
papa,2.3488777951564934,43.088942930968194,72.33676361458063,120.16011158099904
zanahoria,1.9412684390254114,18.707032865448706,37.603279246843606,136.43369742379645
berenjena,2.0670443654231816,98.86176711208073,57.22102536133079,85.36809380965367
camote,2.177806586716687,44.81613576769933,40.64710595319025,132.40582208410217
papa,1.8839189088167074,33.37717123909119,82.12579857635933,127.25555378873621
zanahoria,0.435248204977723,2.8063929707620057,36.307377670049995,92.70731707317074
berenjena,1.6316260102234825,20.703573058887,29.029395083758697,37.47235478828623
camote,1.6236895297296632,34.704454702500634,30.932627226643255,131.13389595310244
papa,1.5879481956523498,10.901331418153692,66.63797580244184,106.64134578200098
zanahoria,1.0971772367535992,2.3504414283831863,78.55415733298194,174.05290552114903
berenjena,3.097101587499826,21.948413677406624,30.530233877732275,90.40239058568116
camote,1.1167562501816022,9.836837836151494,6.411836276283771,66.37418106944531
papa,2.002467001461763,25.234099518641944,133.6616821897519,191.09066051439802
zanahoria,1.568863845853048,1.4273928546458785,59.549884639586104,150.2270852268755
berenjena,1.8897765800199982,21.744162356997336,22.48562137595988,26.1385754583921
camote,2.415400975734815,18.54119823537783,14.627579336843604,75.91817276220294
papa,2.6770609381764383,8.551817824330604,106.49987487934793,156.5459907768205
zanahoria,1.0050308082075405,2.3178188455395845,42.793520419803784,107.7905544147844
berenjena,1.364056628297884,25.53620361339464,22.186382425340206,39.603316148808695
camote,0.8498047738757276,2.6946658819752822,3.867743833930769,50.75346423412337
papa,1.5332060629559023,10.73227995443063,65.02867898360493,104.25365297934519
zanahoria,0.633880193382126,2.129088682875634,34.960818611159695,88.26639846073115
berenjena,1.5393617725322046,25.464574898785425,26.307246963562754,29.360242914979757
camote,2.0036895087799245,39.4553874998251,38.43644275300471,124.03413972100572
papa,2.1374230648863994,41.14103719582004,132.3510827466933,193.5761332911115
zanahoria,0.9807683135166163,1.9683200807774834,40.282973621103125,94.7429004165089
berenjena,2.103470179656909,26.22223837913819,22.144006592021714,38.170423149629194
camote,1.4054651681027408,36.59039372314204,28.57643752177672,85.18947955246415
papa,1.7532975640839248,4.498345259391771,51.17571556350626,84.95675313059034
zanahoria,0.43380037892637324,1.541918913960741,31.809576224545953,90.23408548890112
berenjena,2.110098653930427,24.914389291689904,20.90806841420338,38.16745677635248
camote,1.4274784258371758,34.70322746955697,30.866698672544395,131.14753290653573
papa,2.5653207054232654,33.012435313199965,86.3943577662779,111.01749440024716
zanahoria,0.922114071551057,0.843591793232081,37.19291233679723,94.10191846522781
berenjena,1.4806729758930866,23.551722599071763,18.576088896822565,28.94292217065334
camote,2.478681195867988,27.979367849524916,30.534264107038975,111.29296102385106
papa,2.0003149827181455,12.403614110039836,82.27625425783731,126.89356850066393
zanahoria,1.129707852583427,18.797035602095555,37.713663320681995,136.5784886307108
berenjena,1.23914947207455,19.30409012403831,21.18307426597582,24.109671848013814
camote,1.1270044551821925,18.361829510250967,22.73747780987852,88.62316822722684
papa,1.8839189088167074,33.37717123909119,82.12579857635933,127.25555378873621
zanahoria,1.0126425326084063,2.449756813801964,91.58029732954024,187.07437826924843
berenjena,1.372502380237273,26.229970688812898,26.783260055365577,31.138291809151607
camote,1.7994884669001534,51.39575005695586,33.328832094111796,124.96464594163577
papa,1.5879481956523498,10.901331418153692,66.63797580244184,106.64134578200098
zanahoria,1.1844217033725897,12.107243190423842,46.949065591791864,145.73946500549653
berenjena,1.6316260102234825,20.703573058887,29.029395083758697,37.47235478828623
camote,1.5707882719016233,35.22331898162889,32.266124901360875,121.76899754959645
papa,2.002467001461763,25.234099518641944,133.6616821897519,191.09066051439802
zanahoria,1.9412684390254114,18.707032865448706,37.603279246843606,136.43369742379645
berenjena,1.8897765800199982,21.744162356997336,22.48562137595988,26.1385754583921
camote,2.177806586716687,44.81613576769933,40.64710595319025,132.40582208410217
papa,2.6770609381764383,8.551817824330604,106.49987487934793,156.5459907768205
zanahoria,1.0971772367535992,2.3504414283831863,78.55415733298194,174.05290552114903
berenjena,1.364056628297884,25.53620361339464,22.186382425340206,39.603316148808695
camote,1.6236895297296632,34.704454702500634,30.932627226643255,131.13389595310244
papa,1.5332060629559023,10.73227995443063,65.02867898360493,104.25365297934519
zanahoria,1.568863845853048,1.4273928546458785,59.549884639586104,150.2270852268755
berenjena,1.5393617725322046,25.464574898785425,26.307246963562754,29.360242914979757
camote,2.0036895087799245,39.4553874998251,38.43644275300471,124.03413972100572
papa,2.1374230648863994,41.14103719582004,132.3510827466933,193.5761332911115
zanahoria,-1.6689052007410683,21.99258789186445,53.41028049244828,92.87412108135551
berenjena,2.103470179656909,26.22223837913819,22.144006592021714,38.170423149629194
camote,1.4054651681027408,36.59039372314204,28.57643752177672,85.18947955246415
papa,1.7532975640839248,4.498345259391771,51.17571556350626,84.95675313059034
zanahoria,-0.3735883256859177,14.053678523420535,40.81757315686072,82.60810671078482
berenjena,2.110098653930427,24.914389291689904,20.90806841420338,38.16745677635248
camote,1.4274784258371758,34.70322746955697,30.866698672544395,131.14753290653573
papa,2.5653207054232654,33.012435313199965,86.3943577662779,111.01749440024716
zanahoria,1.1180854797389452,15.380344230425994,36.9559955716994,132.11553619581
berenjena,1.4806729758930866,23.551722599071763,18.576088896822565,28.94292217065334
camote,2.478681195867988,27.979367849524916,30.534264107038975,111.29296102385106
papa,2.0003149827181455,12.403614110039836,82.27625425783731,126.89356850066393
zanahoria,1.129707852583427,18.797035602095555,37.713663320681995,136.5784886307108
berenjena,1.23914947207455,19.30409012403831,21.18307426597582,24.109671848013814
camote,1.1270044551821925,18.361829510250967,22.73747780987852,88.62316822722684
papa,1.8839189088167074,33.37717123909119,82.12579857635933,127.25555378873621
zanahoria,1.0126425326084063,2.449756813801964,91.58029732954024,187.07437826924843
berenjena,1.372502380237273,26.229970688812898,26.783260055365577,31.138291809151607
camote,1.7994884669001534,51.39575005695586,33.328832094111796,124.96464594163577
papa,1.5879481956523498,10.901331418153692,66.63797580244184,106.64134578200098
zanahoria,1.1844217033725897,12.107243190423842,46.949065591791864,145.73946500549653
berenjena,1.6316260102234825,20.703573058887,29.029395083758697,37.47235478828623
camote,1.5707882719016233,35.22331898162889,32.266124901360875,121.76899754959645
papa,2.002467001461763,25.234099518641944,133.6616821897519,191.09066051439802
zanahoria,1.9412684390254114,18.707032865448706,37.603279246843606,136.43369742379645
berenjena,1.8897765800199982,21.744162356997336,22.48562137595988,26.1385754583921
camote,2.177806586716687,44.81613576769933,40.64710595319025,132.40582208410217
papa,2.6770609381764383,8.551817824330604,106.49987487934793,156.5459907768205
zanahoria,1.0971772367535992,2.3504414283831863,78.55415733298194,174.05290552114903
berenjena,1.364056628297884,25.53620361339464,22.186382425340206,39.603316148808695
camote,1.6236895297296632,34.704454702500634,30.932627226643255,131.13389595310244
papa,1.5332060629559023,10.73227995443063,65.02867898360493,104.25365297934519
zanahoria,1.568863845853048,1.4273928546458785,59.549884639586104,150.2270852268755
berenjena,1.5393617725322046,25.464574898785425,26.307246963562754,29.360242914979757
camote,2.0036895087799245,39.4553874998251,38.43644275300471,124.03413972100572
papa,2.1374230648863994,41.14103719582004,132.3510827466933,193.5761332911115
zanahoria,-1.6689052007410683,21.99258789186445,53.41028049244828,92.87412108135551
berenjena,2.103470179656909,26.22223837913819,22.144006592021714,38.170423149629194
camote,1.4054651681027408,36.59039372314204,28.57643752177672,85.18947955246415
papa,1.7532975640839248,4.498345259391771,51.17571556350626,84.95675313059034
zanahoria,-0.3735883256859177,14.053678523420535,40.81757315686072,82.60810671078482
berenjena,2.110098653930427,24.914389291689904,20.90806841420338,38.16745677635248
camote,1.4274784258371758,34.70322746955697,30.866698672544395,131.14753290653573
papa,2.5653207054232654,33.012435313199965,86.3943577662779,111.01749440024716
zanahoria,1.1180854797389452,15.380344230425994,36.9559955716994,132.11553619581
berenjena,-0.17100620412791576,12.904996335546437,66.74121226927085,93.79995175909234
camote,1.1170753562825617,26.099381001295164,23.986664284757268,67.91900138448484
papa,2.284607460520202,9.298080484363188,104.7212707799582,156.0812087857148
zanahoria,1.5222193619020772,2.8628381941108234,78.3569912002156,174.86870042065547
berenjena,1.8621369271273422,18.43106358387462,21.12780463610106,35.24846319544236
camote,1.089751653231476,21.15304703902745,20.646441605072543,67.23518673231477
papa,2.2907578631249836,13.560872043916804,106.07607790643733,159.51527399408258
zanahoria,1.53445352973261,2.845987610115686,72.25464348715234,167.40460749956034
berenjena,2.16633367380344,46.26292134831461,30.161999225106552,21.544533126695082
camote,1.427901957440735,25.820761677057796,16.440505973061335,71.78272669087754
papa,2.2824605982892487,8.604960888251151,106.66624806829456,156.70445827167964
zanahoria,1.562664697324329,3.6574700653524843,70.41449122243917,165.0668235839552
berenjena,2.7516180276265567,54.60206946208548,37.65516516054916,30.370545357463573
camote,1.4380138370102244,4.532501709890712,9.860395561100733,87.0531517517476
papa,2.009398504375526,9.08295374803287,93.46355635094305,142.45823039201437
zanahoria,1.1326893436438719,3.1005241453533197,67.28633962342252,165.27543243285197
berenjena,1.764881800037838,28.909223521629034,18.792305627876257,18.924499171599276
camote,1.434537758295089,25.343639745589822,16.082500900036,69.7628153126125
papa,1.945779212443649,15.27849808514181,90.73168674030083,137.53114835988234
zanahoria,1.1329358760294037,3.1046788379219197,65.47950340342915,163.45629342003696
berenjena,1.7567030580500422,29.27735726769495,18.028628608168404,18.698926136121074
camote,1.4372689516561286,26.683441221658644,16.504918865774496,70.68657263895946
papa,1.7989463252675784,28.44373511808997,72.76821009502972,98.40947401162666
zanahoria,1.1291131786783108,2.8304079615555024,71.17175624552674,170.07924443990018
berenjena,1.7766806332208986,29.13592464938686,19.033528702795273,15.252276306553759
camote,1.3352569644905459,29.156105121436035,20.219168333908762,72.93194636882963
papa,1.826626291916362,20.559301674889774,51.39371593492302,81.31129561568753
